POST_DATE,SERVICE_DATE,PROPERTY_CODE,BOOKINGS_SOURCE,ROOMS,ARRIVALS,POPULATION,CONTRACT_CODE
2021-10-30,2022-01-01,DH,TW,1,0,4,WDDMX21
2021-10-30,2021-11-17,CH,RO,77,21,255,*
2021-10-30,2021-12-11,CH,TW,18,14,50,WDVC21
2021-10-30,2021-11-23,CH,GT,11,4,39,*
2021-10-30,2021-11-11,CH,TW,1,0,2,WUNVA21
2021-10-30,2021-12-19,CH,TW,19,12,51,WEXP21
2021-10-30,2022-01-19,CH,GT,6,3,20,*
2021-10-30,2021-11-16,CH,TW,14,4,37,WGETA21
2021-10-30,2021-11-29,CH,GT,11,6,37,*
2021-10-30,2021-12-03,CH,TW,16,1,48,WGETA21
2021-10-30,2021-12-20,CH,CP,0,0,0,*
2021-10-30,2021-12-16,DH,TW,20,12,50,WDVC21
2021-10-30,2021-11-17,PH,GT,6,0,17,*
2021-10-30,2021-11-06,CH,BW,2,0,4,IDIK21D
2021-10-30,2022-01-09,DH,TW,1,1,3,WSWST22
2021-10-30,2021-11-10,PH,TW,20,7,54,WEXP21
2021-10-30,2021-11-22,PH,TW,1,0,4,WSWST21
2021-10-30,2021-11-22,DH,TW,2,0,6,WFUNJ21
2021-10-30,2021-12-12,DH,TW,0,0,0,WSWST21
2021-10-30,2021-12-27,PH,TI,48,18,156,*
2021-10-30,2021-12-19,PH,TD,305,113,1128,*
2021-10-30,2021-12-07,PH,TW,8,1,25,WGETA21
2021-10-30,2022-01-05,DH,TW,7,0,24,WGETA22
2021-10-30,2022-01-03,DH,RO,37,16,139,*
2021-10-30,2022-01-13,DH,RO,21,12,73,*
2021-10-30,2021-12-02,DH,RO,130,45,410,*
2021-10-30,2021-12-21,DH,GT,8,2,27,*
2021-10-30,2021-11-12,DH,RO,90,24,293,*
2021-10-30,2021-12-21,DH,BW,4,1,11,IDIL21M
2021-10-30,2022-01-20,DH,BW,1,1,2,IDIA22C
2021-10-30,2022-01-01,DH,CP,2,1,2,*
2021-10-30,2021-12-26,CH,TI,89,46,327,*
2021-10-30,2022-01-02,CH,TD,252,98,914,*
2021-10-30,2022-01-02,CH,TW,1,0,4,WGETA21
2021-10-30,2021-11-22,DH,CP,1,0,4,*
2021-10-30,2022-01-07,CH,GT,8,2,26,*
2021-10-30,2022-01-25,CH,RO,26,6,109,*
2021-10-30,2021-12-19,CH,CP,2,0,8,*
2021-10-30,2021-12-11,CH,TW,17,4,43,WEXP21
2021-10-30,2021-11-16,CH,TW,2,1,4,WINSG21
2021-10-30,2021-11-22,DH,BA,0,0,0,HDHK21A
2021-10-30,2021-12-06,PH,BW,0,0,0,IDIK21I
2021-10-30,2021-12-25,PH,TW,1,0,5,WMICK21
2021-10-30,2021-12-06,CH,BW,0,0,0,IDIL21D
2021-10-30,2021-12-11,DH,TW,3,2,8,WDVC21
2021-10-30,2021-11-12,PH,TI,126,28,411,*
2021-10-30,2021-12-20,PH,TD,313,89,1165,*
2021-10-30,2021-11-11,DH,BW,3,3,7,IDIK21U
2021-10-30,2021-12-07,DH,GR,132,106,259,GDML21A
2021-10-30,2021-11-15,DH,GR,60,12,82,GDMK21A
2021-10-30,2022-01-14,DH,TW,1,0,2,WACCU22
2021-10-30,2022-01-27,DH,TW,1,0,2,WACCU22
2021-10-30,2021-11-13,CH,RO,83,20,288,*
2021-10-30,2022-01-21,CH,TD,64,23,232,*
2021-10-30,2021-11-23,PH,TW,6,3,24,WDVC21
2021-10-30,2021-11-04,CH,GR,0,0,0,GCAK22A
2021-10-30,2021-11-17,PH,TW,1,0,2,WSWST21
2021-10-30,2021-12-13,CH,BW,0,0,0,ICIL21D
2021-10-30,2021-11-04,CH,TW,1,0,5,WABRE21
2021-10-30,2021-10-31,CH,TW,0,0,0,WFUNJ21
2021-10-30,2021-12-13,DH,TD,287,99,1058,*
2021-10-30,2021-10-31,PH,TD,278,45,905,*
2021-10-30,2021-11-28,PH,GT,7,1,20,*
2021-10-30,2022-01-01,DH,TW,5,0,19,WGETA21
2021-10-30,2021-12-13,DH,TI,156,72,543,*
2021-10-30,2021-12-10,DH,BW,4,4,10,IDIL21J
2021-10-30,2021-11-11,DH,BW,1,1,2,IDIK21S
2021-10-30,2021-11-09,CH,TI,189,78,637,*
2021-10-30,2022-01-21,CH,GT,7,2,20,*
2021-10-30,2021-11-22,CH,CP,8,3,20,*
2021-10-30,2022-01-17,CH,CP,4,2,14,*
2021-10-30,2021-12-03,CH,GR,16,12,50,GCSL21A
2021-10-30,2022-01-29,CH,TW,0,0,0,WABRE22
2021-10-30,2021-12-23,CH,TW,1,1,3,WABRE21
2021-10-30,2021-12-09,CH,BW,1,1,1,IDIL21J
2021-10-30,2021-11-06,PH,TW,1,0,3,WUNVA21
2021-10-30,2022-01-16,PH,TW,1,0,4,WGETA22
2021-10-30,2021-12-12,CH,BA,0,0,0,HCGL21A
2021-10-30,2021-12-07,PH,TD,263,65,780,*
2021-10-30,2021-11-10,PH,TW,1,0,2,WFUNJ21
2021-10-30,2021-12-30,PH,TW,0,0,0,WWJET21
2021-10-30,2021-12-05,DH,TW,7,5,15,WINSG21
2021-10-30,2021-12-24,DH,TW,1,0,3,WINSG21
2021-10-30,2021-12-25,DH,TW,1,0,3,WINSG21
2021-10-30,2022-01-14,DH,TW,8,1,27,WGETA22
2021-10-30,2021-12-05,DH,TI,232,141,733,*
2021-10-30,2022-01-08,DH,TD,119,30,460,*
2021-10-30,2021-12-20,DH,TI,157,34,597,*
2021-10-30,2022-01-05,DH,TI,63,17,256,*
2021-10-30,2021-11-06,DH,GT,9,5,36,*
2021-10-30,2021-12-02,DH,TW,17,6,63,WGETA21
2021-10-30,2022-01-15,DH,BW,1,0,1,IDIA22E
2021-10-30,2021-12-08,DH,GR,170,41,324,GDML21A
2021-10-30,2021-11-27,CH,TI,101,29,346,*
2021-10-30,2021-12-11,CH,RO,113,36,334,*
2021-10-30,2021-11-27,CH,TW,1,0,5,WINSG21
2021-10-30,2021-11-29,CH,TW,1,0,5,WINSG21
2021-10-30,2021-11-08,CH,TW,1,1,2,WABRE21
2021-10-30,2022-01-06,CH,CP,5,2,20,*
2021-10-30,2021-11-17,CH,CP,3,1,11,*
2021-10-30,2021-11-06,CH,GT,12,7,30,*
2021-10-30,2022-01-30,CH,GT,2,1,6,*
2021-10-30,2021-12-04,CH,TW,16,6,43,WEXP21
2021-10-30,2021-12-27,CH,TW,1,0,4,WEXP21
2021-10-30,2021-11-17,CH,TW,1,1,2,WINSG21
2021-10-30,2021-10-31,CH,BW,0,0,0,ICIJ210
2021-10-30,2021-12-05,PH,GT,0,0,0,*
2021-10-30,2021-12-03,CH,BW,2,0,4,ICIL21J
2021-10-30,2022-01-28,PH,TD,38,11,112,*
2021-10-30,2021-12-30,DH,RO,63,26,207,*
2021-10-30,2021-12-21,DH,BW,4,0,6,IDIL21F
2021-10-30,2021-12-12,DH,GR,0,0,0,NDIL21A
2021-10-30,2021-11-22,CH,TW,11,1,34,WDVC21
2021-10-30,2021-11-10,CH,GT,7,4,23,*
2021-10-30,2021-11-26,CH,TI,133,44,439,*
2021-10-30,2021-12-10,PH,BW,1,0,2,IDIL21J
2021-10-30,2022-01-25,PH,GT,2,0,6,*
2021-10-30,2021-11-29,CH,BW,0,0,0,IDIJ20U
2021-10-30,2021-11-20,PH,TW,15,8,49,WEXP21
2021-10-30,2021-12-21,PH,TW,18,7,52,WEXP21
2021-10-30,2022-01-20,PH,TI,15,4,49,*
2021-10-30,2021-12-25,PH,TW,2,0,7,WFUNJ21
2021-10-30,2022-01-04,PH,TW,2,0,4,WFUNJ22
2021-10-30,2022-01-24,PH,TW,2,2,6,WFUNJ22
2021-10-30,2021-11-12,CH,BA,1,0,2,HCAK21B
2021-10-30,2021-11-26,CH,BW,3,2,10,ICIK21C
2021-10-30,2021-11-05,CH,BW,2,1,4,IDIK21Y
2021-10-30,2022-01-17,DH,TW,1,0,3,WFUNJ22
2021-10-30,2022-01-06,PH,GT,4,0,13,*
2021-10-30,2022-01-11,PH,RO,3,2,10,*
2021-10-30,2022-01-23,DH,BW,1,1,2,IDIA22C
2021-10-30,2021-11-01,DH,GR,1,0,1,GDSJ21D
2021-10-30,2021-11-02,DH,GR,201,145,328,GDCJ21B
2021-10-30,2021-12-14,DH,TW,16,5,47,WEXP21
2021-10-30,2021-11-26,CH,TW,13,9,50,WDVC21
2021-10-30,2021-12-09,CH,TW,1,0,5,WDVC21
2021-10-30,2021-11-25,CH,RO,113,19,397,*
2021-10-30,2021-11-27,CH,RO,69,16,241,*
2021-10-30,2021-11-04,CH,TW,3,1,11,WINSG21
2021-10-30,2022-01-29,CH,TW,5,2,20,WINSG22
2021-10-30,2021-11-16,CH,CP,5,2,16,*
2021-10-30,2021-11-07,CH,TW,16,14,38,WEXP21
2021-10-30,2022-01-26,CH,CP,0,0,0,*
2021-10-30,2021-12-20,CH,GR,16,0,51,GCML21A
2021-10-30,2021-11-20,CH,GR,0,0,0,GCFL21A
2021-10-30,2021-11-04,CH,GR,0,0,0,GCMJ21A
2021-10-30,2021-12-04,CH,GR,15,0,30,GCAL21B
2021-10-30,2022-01-08,PH,TW,1,0,4,WGETA22
2021-10-30,2021-11-11,PH,TW,1,0,4,WINSG21
2021-10-30,2021-11-14,CH,BW,0,0,0,ICIK21K
2021-10-30,2021-12-08,DH,TW,0,0,0,WDVC21
2021-10-30,2022-01-21,DH,TW,0,0,0,WSWST22
2021-10-30,2021-11-13,DH,TD,329,68,1093,*
2021-10-30,2021-12-05,PH,TI,96,49,294,*
2021-10-30,2021-11-16,PH,TD,247,57,759,*
2021-10-30,2021-11-07,PH,TW,0,0,0,WACCU21
2021-10-30,2021-11-05,DH,TI,144,71,486,*
2021-10-30,2021-11-09,DH,TW,10,2,32,WGETA21
2021-10-30,2022-01-09,DH,BW,3,0,6,IDIA22H
2021-10-30,2021-12-11,CH,TI,167,67,538,*
2021-10-30,2022-01-09,CH,RO,25,9,82,*
2021-10-30,2022-01-04,CH,TW,9,3,28,WGETA22
2021-10-30,2022-01-06,CH,TW,8,0,25,WGETA22
2021-10-30,2022-01-16,CH,TW,1,0,3,WSWST22
2021-10-30,2021-11-29,CH,DO,2,2,5,*
2021-10-30,2021-11-14,CH,TW,19,17,46,WEXP21
2021-10-30,2021-12-11,CH,GR,0,0,0,GDIL21A
2021-10-30,2021-11-26,CH,TW,2,1,6,WFUNJ21
2021-10-30,2021-12-05,DH,BW,5,0,12,IDIK21I
2021-10-30,2021-11-15,PH,TW,25,8,68,WDVC21
2021-10-30,2021-11-06,PH,GR,5,0,17,GDCJ21B
2021-10-30,2021-11-15,CH,GR,6,2,17,GCMK21A
2021-10-30,2021-11-03,CH,GR,1,0,4,GCMJ21A
2021-10-30,2021-12-25,PH,TI,50,17,173,*
2021-10-30,2021-11-19,PH,DO,5,0,5,*
2021-10-30,2021-11-15,DH,TI,137,64,394,*
2021-10-30,2021-11-09,DH,TD,315,64,1061,*
2021-10-30,2021-12-17,DH,GT,14,6,50,*
2021-10-30,2021-12-01,PH,TI,91,36,270,*
2021-10-30,2021-12-03,PH,TI,86,30,264,*
2021-10-30,2021-12-10,PH,TD,239,55,726,*
2021-10-30,2021-12-23,PH,TD,277,147,1037,*
2021-10-30,2021-11-16,PH,TW,10,1,33,WGETA21
2021-10-30,2021-12-21,PH,TW,1,0,4,WFUNJ21
2021-10-30,2021-11-15,PH,RO,36,12,107,*
2021-10-30,2021-12-02,DH,TW,0,0,0,WFUNJ21
2021-10-30,2021-11-14,DH,BW,6,0,13,IDIK21S
2021-10-30,2021-11-10,DH,TW,0,0,0,WACCU21
2021-10-30,2021-12-19,DH,TW,1,0,5,WDDMX21
2021-10-30,2021-11-21,DH,GR,2,0,6,GDCK21A
2021-10-30,2021-11-26,CH,RO,100,15,351,*
2021-10-30,2021-11-12,CH,TW,0,0,0,WUNVA21
2021-10-30,2021-11-12,CH,TW,10,2,33,WGETA21
2021-10-30,2021-11-07,DH,CP,2,1,4,*
2021-10-30,2021-12-02,CH,GR,16,12,28,GCCL21C
2021-10-30,2021-10-31,CH,BA,5,0,14,HCAJ21A
2021-10-30,2021-11-16,DH,TW,1,0,2,WSWST21
2021-10-30,2021-12-04,DH,TD,390,92,1289,*
2021-10-30,2021-12-05,DH,TD,352,163,1196,*
2021-10-30,2022-01-26,DH,GT,11,6,43,*
2021-10-30,2021-11-22,PH,TD,313,77,1120,*
2021-10-30,2021-10-31,PH,TW,1,1,4,WINSG21
2021-10-30,2022-01-03,PH,TW,2,0,7,WGETA21
2021-10-30,2022-01-16,PH,TD,47,8,144,*
2021-10-30,2021-11-20,DH,TW,4,2,12,WINSG21
2021-10-30,2022-01-19,DH,TW,1,0,3,WUNVA22
2021-10-30,2021-11-10,DH,GR,9,0,27,GDCK21B
2021-10-30,2021-11-13,CH,GT,7,2,19,*
2021-10-30,2021-12-09,CH,RO,76,28,225,*
2021-10-30,2021-12-27,CH,TI,107,44,395,*
2021-10-30,2021-12-16,CH,TW,26,8,67,WEXP21
2021-10-30,2022-01-05,CH,TW,11,2,34,WGETA22
2021-10-30,2022-01-03,CH,TW,2,0,10,WINSG22
2021-10-30,2021-11-24,CH,TW,15,2,62,WGETA21
2021-10-30,2021-11-19,CH,CP,13,11,29,*
2021-10-30,2022-01-06,CH,TW,4,1,14,WACCU22
2021-10-30,2021-11-17,CH,TW,0,0,0,WDDMX21
2021-10-30,2022-01-04,CH,TW,4,0,9,WJALP21
2021-10-30,2021-12-13,DH,CP,3,3,10,*
2021-10-30,2021-12-20,CH,TW,2,0,7,WFUNJ21
2021-10-30,2021-11-12,CH,BW,1,1,2,IDIK21U
2021-10-30,2021-12-14,DH,TW,1,0,3,WSWST21
2021-10-30,2021-11-26,DH,TW,0,0,0,WSWST21
2021-10-30,2021-11-01,DH,TD,237,102,876,*
2021-10-30,2021-11-05,DH,GT,9,3,35,*
2021-10-30,2022-01-25,PH,TW,3,0,11,WGETA22
2021-10-30,2022-01-27,PH,TW,0,0,0,WFUNJ22
2021-10-30,2021-11-25,DH,GT,26,5,95,*
2021-10-30,2022-01-11,DH,GT,2,1,4,*
2021-10-30,2021-12-04,DH,GR,7,4,21,GDML21A
2021-10-30,2022-01-11,CH,TD,169,33,699,*
2021-10-30,2022-01-24,CH,TD,116,41,404,*
2021-10-30,2021-11-29,CH,TW,1,1,3,WABRE21
2021-10-30,2022-01-01,CH,TW,1,0,4,WFUN21
2021-10-30,2021-11-21,CH,TW,0,0,0,WFUNJ21
2021-10-30,2021-12-18,CH,GR,93,8,289,GCML21A
2021-10-30,2021-11-13,CH,BW,4,4,8,ICIK21K
2021-10-30,2021-10-31,CH,BW,0,0,0,IDIJ212
2021-10-30,2021-12-10,CH,BW,2,1,3,IDIL21J
2021-10-30,2021-11-07,CH,GR,2,0,2,GCDK21A
2021-10-30,2021-11-16,CH,GT,0,0,0,LCHK21A
2021-10-30,2021-12-10,DH,TW,10,10,31,WDVC21
2021-10-30,2021-11-29,DH,RO,64,24,227,*
2021-10-30,2021-12-09,DH,TW,7,5,13,WEXP21
2021-10-30,2021-11-10,PH,RO,25,14,75,*
2021-10-30,2021-12-19,DH,TD,475,195,1753,*
2021-10-30,2022-01-14,DH,TD,167,91,657,*
2021-10-30,2021-12-26,PH,TW,9,4,37,WGETA21
2021-10-30,2022-01-13,DH,BW,2,0,7,IDIA22I
2021-10-30,2021-12-19,DH,TW,16,5,56,WGETA21
2021-10-30,2021-12-23,DH,TW,12,3,49,WGETA21
2021-10-30,2021-11-27,DH,TW,10,5,33,WEXP21
2021-10-30,2021-11-02,CH,TI,159,66,505,*
2021-10-30,2021-11-03,CH,TI,151,62,449,*
2021-10-30,2021-11-12,CH,RO,82,19,261,*
2021-10-30,2021-12-15,CH,RO,83,25,256,*
2021-10-30,2022-01-31,CH,RO,34,5,128,*
2021-10-30,2022-01-10,CH,TI,52,23,156,*
2021-10-30,2021-11-07,CH,TW,2,1,7,WINSG21
2021-10-30,2022-01-10,CH,GT,7,4,26,*
2021-10-30,2021-12-09,CH,TW,1,0,2,WABRE21
2021-10-30,2021-11-27,PH,BW,0,0,0,ICIA22A
2021-10-30,2021-10-31,PH,BW,1,0,2,ICIJ21E
2021-10-30,2022-01-17,DH,TW,3,0,11,WGETA22
2021-10-30,2021-11-14,DH,TI,113,59,345,*
2021-10-30,2021-11-07,DH,TD,257,141,880,*
2021-10-30,2022-01-10,DH,GT,2,0,7,*
2021-10-30,2021-12-11,PH,CP,0,0,0,*
2021-10-30,2021-11-27,PH,GT,7,5,20,*
2021-10-30,2021-11-20,PH,RO,25,5,92,*
2021-10-30,2022-01-26,PH,RO,7,7,17,*
2021-10-30,2021-11-19,PH,TW,17,7,47,WEXP21
2021-10-30,2021-11-28,PH,TW,2,2,5,WINSG21
2021-10-30,2021-11-01,PH,TW,1,0,4,WAEIM21
2021-10-30,2021-11-09,PH,GT,3,1,10,*
2021-10-30,2021-12-08,PH,TW,3,1,6,WDVC21
2021-10-30,2021-11-01,DH,TW,1,0,4,WFUNJ21
2021-10-30,2021-11-27,DH,TW,19,2,61,WGETA21
2021-10-30,2021-11-26,DH,BW,2,0,8,ICIA22A
2021-10-30,2021-12-25,DH,TW,10,1,39,WGETA21
2021-10-30,2021-12-04,DH,TW,3,2,7,WINSG21
2021-10-30,2021-12-03,CH,TI,187,82,626,*
2021-10-30,2021-12-24,CH,GT,5,1,23,*
2021-10-30,2021-11-24,CH,TD,451,190,1664,*
2021-10-30,2021-12-16,CH,TD,341,107,1221,*
2021-10-30,2021-11-04,CH,DO,0,0,0,*
2021-10-30,2021-12-24,DH,TW,22,12,71,WEXP21
2021-10-30,2021-12-23,CH,TW,2,1,7,WINSG21
2021-10-30,2022-01-05,CH,TW,2,2,9,WFUNJ22
2021-10-30,2021-11-06,CH,TW,11,4,31,WEXP21
2021-10-30,2021-11-14,CH,GR,0,0,0,NCHK21A
2021-10-30,2021-12-17,DH,CP,1,1,2,WDVC21
2021-10-30,2022-01-16,DH,TW,1,1,3,WFUNJ22
2021-10-30,2021-12-14,DH,GT,21,3,67,*
2021-10-30,2021-11-13,DH,TI,210,72,676,*
2021-10-30,2021-12-15,DH,TD,303,87,1091,*
2021-10-30,2022-01-15,DH,GT,15,2,43,*
2021-10-30,2021-12-05,PH,TW,7,4,17,WEXP21
2021-10-30,2021-12-16,PH,TW,5,2,13,WGETA21
2021-10-30,2021-11-09,PH,TD,164,41,500,*
2021-10-30,2021-12-03,PH,BW,1,0,1,IDIL21D
2021-10-30,2021-11-20,PH,TW,0,0,0,WINSG21
2021-10-30,2021-11-13,DH,BW,9,3,16,IDIK21U
2021-10-30,2022-01-03,DH,TW,7,5,25,WINSG22
2021-10-30,2021-12-04,DH,BW,1,1,1,ICIL21O
2021-10-30,2021-12-26,DH,TW,1,0,2,WACCU21
2021-10-30,2021-11-08,DH,GR,32,0,86,GDCK21B
2021-10-30,2022-01-26,CH,TI,36,17,127,*
2021-10-30,2021-12-11,CH,TW,2,0,4,WSWST21
2021-10-30,2021-11-04,CH,TW,13,1,43,WGETA21
2021-10-30,2021-11-15,DH,DO,0,0,0,*
2021-10-30,2022-01-09,CH,TW,0,0,0,WACCU22
2021-10-30,2022-01-27,CH,RO,24,2,101,*
2021-10-30,2021-11-14,DH,CP,2,0,8,*
2021-10-30,2021-11-03,PH,TW,0,0,0,WDDMX21
2021-10-30,2021-11-08,PH,BW,0,0,0,IDIK21D
2021-10-30,2021-12-30,CH,TW,0,0,0,WAEIM21
2021-10-30,2021-11-02,DH,TW,0,0,0,WAEIM21
2021-10-30,2022-01-09,CH,TW,0,0,0,WFUNJ22
2021-10-30,2021-12-03,CH,GR,0,0,0,GCBL21B
2021-10-30,2021-12-08,CH,GR,0,0,0,GCAL21C
2021-10-30,2021-12-10,DH,DO,0,0,0,*
2021-10-30,2021-12-26,PH,GT,4,3,15,*
2021-10-30,2021-12-28,PH,GT,3,0,9,*
2021-10-30,2021-11-29,PH,TW,20,4,44,WDVC21
2021-10-30,2021-12-20,PH,TW,1,0,2,WSWST21
2021-10-30,2021-12-23,DH,CP,0,0,0,*
2021-10-30,2021-11-10,DH,GR,0,0,0,GDCJ21B
2021-10-30,2021-11-11,DH,GR,14,14,23,HDHK21B
2021-10-30,2021-11-10,DH,TW,0,0,0,WINSG21
2021-10-30,2021-11-30,CH,TI,234,84,670,*
2021-10-30,2021-12-30,CH,TW,16,7,54,WDVC21
2021-10-30,2022-01-25,CH,TI,32,9,104,*
2021-10-30,2021-11-01,CH,TW,2,2,5,WAEIM21
2021-10-30,2021-12-25,CH,TW,0,0,0,WDDMX21
2021-10-30,2022-01-20,PH,RO,2,1,6,*
2021-10-30,2021-12-26,CH,TW,1,1,4,WFUNJ21
2021-10-30,2021-11-16,CH,TW,0,0,0,WMICK21
2021-10-30,2022-01-21,PH,TW,0,0,0,WINSG22
2021-10-30,2022-01-08,PH,TW,0,0,0,WABRE22
2021-10-30,2021-12-20,DH,DO,1,0,4,*
2021-10-30,2022-01-14,CH,DO,0,0,0,*
2021-10-30,2021-11-20,DH,RO,101,41,321,*
2021-10-30,2021-11-21,DH,TI,205,91,740,*
2021-10-30,2021-11-23,DH,TI,170,56,622,*
2021-10-30,2021-11-03,DH,TI,130,59,421,*
2021-10-30,2021-12-31,PH,TW,3,1,9,WEXP21
2021-10-30,2021-12-11,PH,TW,1,0,5,WINSG21
2021-10-30,2022-01-28,DH,RO,3,1,9,*
2021-10-30,2021-11-20,DH,BW,1,1,4,IDIK21N
2021-10-30,2021-11-10,CH,TW,3,2,7,WDVC21
2021-10-30,2021-11-23,CH,TW,2,0,8,WINSG21
2021-10-30,2021-12-04,CH,CP,2,2,5,*
2021-10-30,2021-12-29,DH,TW,9,2,28,WEXP21
2021-10-30,2021-11-30,CH,TW,17,3,62,WGETA21
2021-10-30,2021-11-08,CH,TW,0,0,0,WAEIM21
2021-10-30,2021-12-29,DH,TW,6,2,25,WDVC21
2021-10-30,2021-12-16,DH,CP,6,3,20,*
2021-10-30,2021-12-31,CH,DO,2,2,5,*
